protein	pearson_coef	pearson_p	pearson_padj	spearman_coef	spearman_p	spearman_padj
RCOR3	-0.330660114903437	0.0058859119149126	0.0058859119149126	-0.330457685994579	0.00591813945548548	0.00591813945548548
RCSD1	-0.22911404106105	0.0601928363426848	0.0601928363426848	-0.214070313394663	0.0796150398930408	0.0796150398930408
RDH11	-0.0223507791900866	0.856434495461758	0.856434495461758	0.0151162346833607	0.902623737968902	0.902623737968902
RDH13	-0.24046094746108	0.0482437629725305	0.0482437629725305	-0.263236248425392	0.0300928581547362	0.0300928581547362
RDH14	0.0448118094399329	0.716710188226725	0.716710188226725	0.00809252967897087	0.947778656508212	0.947778656508212
RDX	-0.0176492097539828	0.886407124538012	0.886407124538012	-0.0273695461312364	0.824662510426304	0.824662510426304
RECQL	0.0668247409891124	0.588204097133975	0.588204097133975	0.121120739015918	0.325165584363809	0.325165584363809
RECQL5	0.0869310952265492	0.480873730799596	0.480873730799596	-0.0219109058289117	0.859230811251867	0.859230811251867
REEP3	0.0673648199134293	0.585185392532197	0.585185392532197	0.0263388937664618	0.831166088154457	0.831166088154457
REEP4	0.273500351841409	0.0240240766983901	0.0240240766983901	0.0927587128297133	0.451840074548856	0.451840074548856
REEP5	0.183674500106273	0.133789134102274	0.133789134102274	0.193266404550139	0.114313983387488	0.114313983387488
REL	0.0938253341946862	0.44663301650532	0.44663301650532	0.133450395083406	0.277957423252479	0.277957423252479
RELA	0.144391570680473	0.240084108117204	0.240084108117204	0.201664312707562	0.0991217085500009	0.0991217085500009
RELB	-0.00794589502440233	0.948723608820248	0.948723608820248	0.00839790815742261	0.945810949070593	0.945810949070593
RENBP	0.0444760617119187	0.718744200997092	0.718744200997092	0.0906210634805512	0.462375957727478	0.462375957727478
REPIN1	-0.358274012426823	0.0027007140161003	0.0027007140161003	-0.292743443905791	0.0154099177091651	0.0154099177091651
REPS1	0.115269299670237	0.349253991659993	0.349253991659993	0.166622132305226	0.17445022364209	0.17445022364209
RER1	-0.257831486442688	0.0337750038844884	0.0337750038844884	-0.28388746803069	0.018971746451519	0.018971746451519
RERE	-0.269971747541684	0.0259814642381185	0.0259814642381185	-0.331488338359354	0.00575565913493228	0.00575565913493228
REST	0.135138158079903	0.271869741957363	0.271869741957363	0.138870863075925	0.258724862975682	0.258724862975682
RETREG2	0.0940236007084398	0.44566880559924	0.44566880559924	0.0603504218040233	0.624925409135572	0.624925409135572
RETREG3	-0.00438338520342073	0.971699919379662	0.971699919379662	-0.0887506203000343	0.471703621966139	0.471703621966139
RETSAT	0.103602356785029	0.400486006974433	0.400486006974433	0.0227125243348475	0.854136165224464	0.854136165224464
REXO1	-0.0875547586925055	0.477719927221284	0.477719927221284	-0.128946062526243	0.294645288634524	0.294645288634524
REXO2	-0.0832229620912932	0.499852008820981	0.499852008820981	-0.164942550673741	0.178896228378184	0.178896228378184
REXO4	-0.148167357996883	0.227880724904136	0.227880724904136	-0.120242775890369	0.328710872857115	0.328710872857115
RFC1	-0.167718756021568	0.171591192165843	0.171591192165843	-0.113257243195786	0.357786276898332	0.357786276898332
RFC2	0.132195359200464	0.282542617401101	0.282542617401101	0.0971103561476505	0.430807550210489	0.430807550210489
RFC3	-0.0414639493602473	0.737077670732277	0.737077670732277	-0.0381341374966599	0.757515965991467	0.757515965991467
RFC4	0.0175474782286033	0.887057580441336	0.887057580441336	-0.0109172806046494	0.929590762595628	0.929590762595628
RFC5	-0.00868386190578934	0.943968697529745	0.943968697529745	-0.0039699202198725	0.974368394388069	0.974368394388069
RFFL	-0.0775442864381719	0.5296510107193	0.5296510107193	-0.0559987784860862	0.650136425882045	0.650136425882045
RFK	-0.0651476005808231	0.597622779309926	0.597622779309926	-0.0161850593579417	0.89577567547093	0.89577567547093
RFT1	0.0599834596405857	0.627035433180399	0.627035433180399	-0.0823758445623544	0.504241407117685	0.504241407117685
RFTN1	0.238457137781847	0.0501994095527947	0.0501994095527947	0.187273351910524	0.126207659292258	0.126207659292258
RFX1	-0.318512316866144	0.00811728255207942	0.00811728255207942	-0.246020536702676	0.0431429984784435	0.0431429984784435
RFX3	0.0471270179590245	0.702738373535472	0.702738373535472	0.0667251975417032	0.588761249486533	0.588761249486533
RFX5	-0.0528610450860605	0.668562801481131	0.668562801481131	-0.0196205672405237	0.873817836386501	0.873817836386501
RFX7	-0.00823804321839637	0.946840999899699	0.946840999899699	-0.0458067717677597	0.710694118182511	0.710694118182511
RFXANK	-0.0949163304026685	0.441341662564143	0.441341662564143	-0.106882467458106	0.385655175156918	0.385655175156918
RFXAP	0.0363955628889435	0.768254495929278	0.768254495929278	0.0119097606596175	0.923208463104529	0.923208463104529
RGCC	0.196948099304954	0.107446854255296	0.107446854255296	0.190976065961751	0.118753208297384	0.118753208297384
RGL2	-0.0210965911403615	0.864412015932616	0.864412015932616	0.0394319960300798	0.74952915500092	0.74952915500092
RGP1	0.0911387872152047	0.459812021124939	0.459812021124939	0.0405008207046608	0.742971387414824	0.742971387414824
RGS10	0.369404917363696	0.00193413992070879	0.00193413992070879	0.314807038973928	0.00893110736816441	0.00893110736816441
RGS13	0.0948572023005643	0.441627532745717	0.441627532745717	0.0266060999351071	0.829478871686648	0.829478871686648
RGS14	0.0759348303204952	0.538254229541633	0.538254229541633	0.22036874451273	0.0709517304574714	0.0709517304574714
RGS19	0.0707687914564006	0.566323249190955	0.566323249190955	0.163453830591289	0.182905350086608	0.182905350086608
RGS3	-0.0948024847877506	0.441892171053391	0.441892171053391	-0.0698553269458335	0.571356884718378	0.571356884718378
RHBDD1	0.0529769024145289	0.667878862516451	0.667878862516451	-0.0246974844447837	0.841546827657534	0.841546827657534
RHBDD2	-0.125817404019762	0.306614756921441	0.306614756921441	-0.142878955605604	0.245096884490201	0.245096884490201
RHBDF2	-0.00588206554469652	0.962030345849578	0.962030345849578	0.0220254227583311	0.858502648937689	0.858502648937689
RHEB	-0.2229915448411	0.0675745774151186	0.0675745774151186	-0.067030576020155	0.587052778418268	0.587052778418268
RHOA	-0.0162666467984208	0.895253242031889	0.895253242031889	0.11623468336069	0.345205407462978	0.345205407462978
RHOC	0.130523521903047	0.288727963881297	0.288727963881297	0.16257586746574	0.185299990797091	0.185299990797091
RHOF	0.266416168264193	0.0280883980279239	0.0280883980279239	0.382677405809825	0.00127890092613176	0.00127890092613176
RHOG	0.134766574154448	0.273202308820206	0.273202308820206	0.220712295300989	0.0705018240807247	0.0705018240807247
RHOH	-0.0218803451531302	0.859425152823892	0.859425152823892	-0.0106882467458106	0.931064244299006	0.931064244299006
RHOQ	0.0340790482329228	0.782630217174888	0.782630217174888	0.0364163835553689	0.768125632444429	0.768125632444429
RHOT1	-0.152782901725599	0.213558596713335	0.213558596713335	-0.191243272130397	0.118228596263005	0.118228596263005
RHOT2	0.101849572726289	0.408546482643221	0.408546482643221	0.113295415505592	0.357623221064458	0.357623221064458
RHPN2	0.0798614742341541	0.517385826167329	0.517385826167329	0.12444172996908	0.311975974279981	0.311975974279981
RIC1	-0.0589193981781398	0.633170589799373	0.633170589799373	-0.105660953544299	0.391139446369019	0.391139446369019
RIC8A	0.130774477987543	0.287793850648652	0.287793850648652	0.105851815093331	0.390279492429945	0.390279492429945
RICTOR	-0.146746728182209	0.232420512010324	0.232420512010324	-0.00343550788258197	0.977817866563835	0.977817866563835
RIDA	0.000209656772063637	0.998646133853902	0.998646133853902	-0.133679428942245	0.277126034072536	0.277126034072536
RIF1	-0.200620089781393	0.10092019574722	0.10092019574722	-0.221284879948086	0.0697570636045931	0.0697570636045931
RILPL1	0.0784585764164696	0.524794357540134	0.524794357540134	0.134977287475665	0.272446118210935	0.272446118210935
RILPL2	0.0772817197495347	0.531049863326822	0.531049863326822	0.0889796541588732	0.470556042067635	0.470556042067635
RIN3	0.044205904814124	0.720382269599813	0.720382269599813	-0.0282856815665916	0.818891394589683	0.818891394589683
RING1	0.0844117305540522	0.493725901713254	0.493725901713254	-0.00393174791006604	0.974614770471858	0.974614770471858
RINL	0.159483402686321	0.193915021213913	0.193915021213913	0.0177119517502004	0.886005999001907	0.886005999001907
RINT1	0.168133263274666	0.170519494715112	0.170519494715112	0.183417948620071	0.134342458854102	0.134342458854102
RIOK1	-0.288263912684952	0.0171322616813361	0.0171322616813361	-0.170935603313356	0.163402375188748	0.163402375188748
RIOK2	-0.0830721894882504	0.50063179527148	0.50063179527148	-0.0879108294842921	0.475924282366386	0.475924282366386
RIOK3	0.0967548535350024	0.432504672864698	0.432504672864698	0.0685192961026072	0.578756292712712	0.578756292712712
RIOX1	-0.0296559504600365	0.810277458318663	0.810277458318663	-0.0513417566896973	0.677556294455216	0.677556294455216
RIOX2	-0.185751684878653	0.129372358657638	0.129372358657638	-0.176432415925488	0.150081692050961	0.150081692050961
RIPK1	0.204509699927889	0.0943477467706857	0.0943477467706857	0.185250219490781	0.130428368541241	0.130428368541241
RIPK2	-0.124090898198317	0.313352822514452	0.313352822514452	-0.160819941214643	0.190157079040652	0.190157079040652
RIPK3	0.0775084706448377	0.529841715400528	0.529841715400528	0.0544337137840211	0.659302035814659	0.659302035814659
RIPOR1	-0.250253164235078	0.0395655195796087	0.0395655195796087	-0.152880100774898	0.213263971889233	0.213263971889233
RIPOR2	0.0623977572008205	0.613208719114675	0.613208719114675	0.203382066648853	0.0962176683638199	0.0962176683638199
RIT1	0.18157621484439	0.138365541582736	0.138365541582736	0.267091651715845	0.0276774109365835	0.0276774109365835
RLF	-0.268530690885977	0.0268187237758031	0.0268187237758031	-0.195175020040463	0.110713058013134	0.110713058013134
RLIM	-0.190178139853903	0.120330409525566	0.120330409525566	-0.200633660342787	0.10089666107434	0.10089666107434
RMC1	0.236668505170242	0.0519994449254829	0.0519994449254829	0.253960377142421	0.036637594329101	0.036637594329101
RMDN1	0.0955959244171344	0.438063433516168	0.438063433516168	0.0267969614841394	0.828274186868869	0.828274186868869
RMDN2	0.135312015150973	0.271247754834103	0.271247754834103	0.103790510363782	0.399626336630128	0.399626336630128
RMDN3	0.0634174557227449	0.607408670926751	0.607408670926751	0.00793984043974501	0.948762627681365	0.948762627681365
RMI1	0.0982158477548414	0.425554265405105	0.425554265405105	0.0339351834179486	0.783525458577478	0.783525458577478
RMND1	-0.110182865186683	0.371068519794076	0.371068519794076	-0.11871588349811	0.334934670966586	0.334934670966586
RMND5A	-0.0837392641264257	0.497186505954564	0.497186505954564	-0.135626216742375	0.270126092153154	0.270126092153154
RNASE6	0.0924234293739438	0.453483770006039	0.453483770006039	0.133946635110891	0.276158174382791	0.276158174382791
RNASEH1	-0.0583603644824757	0.63640380200459	0.63640380200459	-0.0382868267358858	0.756575008921699	0.756575008921699
RNASEH2A	-0.0318421385061169	0.796581164766006	0.796581164766006	-0.0466083902736955	0.705859864354641	0.705859864354641
RNASEH2B	-0.0212916113620861	0.863170641903443	0.863170641903443	-0.0283620261862045	0.818410896225723	0.818410896225723
RNASEH2C	-0.0920356663870399	0.455388845291706	0.455388845291706	-0.0562659846547314	0.648576673337091	0.648576673337091
RNASEL	0.0491252560909792	0.690757601425515	0.690757601425515	0.0271405122723976	0.826106750257487	0.826106750257487
RNASET2	-0.1032898073596	0.401916437127399	0.401916437127399	-0.156926365614383	0.201252486386651	0.201252486386651
RNF113A	0.239421095197818	0.0492506684023204	0.0492506684023204	0.23506508378822	0.0536576056576801	0.0536576056576801
RNF114	-0.155672247722437	0.20492263721418	0.20492263721418	-0.0608084895217009	0.622295740799389	0.622295740799389
RNF121	0.0793199852636301	0.520239081473361	0.520239081473361	0.0350803527121426	0.776407153373883	0.776407153373883
RNF123	0.0860853392450168	0.485168272257983	0.485168272257983	0.148948352864832	0.225411434723289	0.225411434723289
RNF126	0.232252100767797	0.0566706958379067	0.0566706958379067	0.266977134786426	0.0277467281036647	0.0277467281036647
RNF13	-0.249892235479875	0.0398606615234707	0.0398606615234707	-0.30247738290644	0.0121734102906986	0.0121734102906986
RNF130	-0.00132652809017058	0.991434053913809	0.991434053913809	0.160400045806772	0.191332007707248	0.191332007707248
RNF135	0.21009948301736	0.0854951296828365	0.0854951296828365	0.245715158224224	0.0434111175704763	0.0434111175704763
RNF138	0.258943379996966	0.0329882081138175	0.0329882081138175	0.207313814558919	0.0898210974981841	0.0898210974981841
RNF14	0.131263183723893	0.285980503584638	0.285980503584638	0.187616902698782	0.125501377316007	0.125501377316007
RNF141	0.310654235140389	0.00992701362677847	0.00992701362677847	0.351910524105814	0.00325166751097963	0.00325166751097963
RNF168	-0.245860557544695	0.0432832874713257	0.0432832874713257	-0.24521891819674	0.0438497434887214	0.0438497434887214
RNF169	-0.1877703788831	0.125186830593357	0.125186830593357	-0.113257243195786	0.357786276898332	0.357786276898332
RNF170	0.0531429296260908	0.666899226083987	0.666899226083987	-0.0201549795778143	0.870410262002615	0.870410262002615
RNF181	-0.165848290045383	0.176488534501844	0.176488534501844	-0.260869565217391	0.0316614908138147	0.0316614908138147
RNF2	-0.219702706589205	0.0718305089872938	0.0718305089872938	-0.133106844295148	0.279207614849874	0.279207614849874
RNF20	-0.280994049665358	0.0202784189151872	0.0202784189151872	-0.271481467343589	0.0251281003505662	0.0251281003505662
RNF213	0.286494487452911	0.0178566922979715	0.0178566922979715	0.428980417605069	0.000262186713018932	0.000262186713018932
RNF214	-0.245343863092862	0.0437389619402534	0.0437389619402534	-0.257128678856358	0.0342803636773944	0.0342803636773944
RNF216	0.101570061838634	0.409840528492048	0.409840528492048	0.107226018246364	0.384121034184651	0.384121034184651
RNF219	-0.21673690086186	0.075849920219403	0.075849920219403	-0.251173798526549	0.0388208879368694	0.0388208879368694
RNF220	-0.257437410847205	0.0340575951758159	0.0340575951758159	-0.158987670343932	0.195322323946087	0.195322323946087
RNF25	0.0938133131816043	0.446691514440219	0.446691514440219	0.0535939229682788	0.664240962697236	0.664240962697236
RNF31	0.140446104038402	0.253308918732995	0.253308918732995	0.204030995915563	0.0951380608083031	0.0951380608083031
RNF34	-0.130844188397485	0.287534727202985	0.287534727202985	-0.187578730388976	0.1255797041544	0.1255797041544
RNF40	-0.248684143232025	0.0408618618525565	0.0408618618525565	-0.245906019773256	0.0432433824651957	0.0432433824651957
RNF41	-0.0566244962450598	0.646486312141384	0.646486312141384	-0.048784211932664	0.692797137874895	0.692797137874895
RNF6	-0.232777339475741	0.0560978812858544	0.0560978812858544	-0.219414436767569	0.0722135468726128	0.0722135468726128
RNF8	-0.0575222619276978	0.641263717209971	0.641263717209971	-0.0251173798526549	0.83888865244145	0.83888865244145
RNFT1	-0.124317549860348	0.312462876154362	0.312462876154362	-0.161125319693095	0.189305852727198	0.189305852727198
RNFT2	-0.0303481577476862	0.805934480083445	0.805934480083445	-0.143184334084055	0.244079130642809	0.244079130642809
RNGTT	0.247842486225497	0.0415716149969157	0.0415716149969157	0.266480894758942	0.0280487949003975	0.0280487949003975
RNH1	0.202051383431514	0.0984614334787572	0.0984614334787572	0.0843608046722907	0.493987531633738	0.493987531633738
RNLS	0.197762857679397	0.105971214575008	0.105971214575008	0.192693819903042	0.115411637234725	0.115411637234725
RNMT	-0.00225877953205172	0.985414636867453	0.985414636867453	-0.189067450471428	0.12255243686751	0.12255243686751
RNPC3	-0.0284018826888067	0.818160073521779	0.818160073521779	-0.116005649501851	0.346163264053019	0.346163264053019
RNPEP	-0.0352570461223373	0.775310453320408	0.775310453320408	0.0146963392754896	0.90531601438341	0.90531601438341
RNPEPL1	0.0587618859510642	0.634080884148095	0.634080884148095	0.0675649883574455	0.584068364890804	0.584068364890804
RNPS1	-0.0673696989074475	0.585158154079728	0.585158154079728	-0.0322556017864641	0.793997584252661	0.793997584252661
ROCK1	0.0578528370673227	0.639344998043046	0.639344998043046	0.126961102416307	0.302203265121665	0.302203265121665
ROCK2	-0.12902046400727	0.294364424204435	0.294364424204435	-0.0400045806771768	0.746013831422823	0.746013831422823
ROMO1	0.200729917016886	0.100729851063193	0.100729851063193	0.0994388670458449	0.419785292909871	0.419785292909871
ROR1	-0.172483244076603	0.159566854737118	0.159566854737118	-0.183837844027942	0.133437736017979	0.133437736017979
RP2	0.0396417445743828	0.748240831300338	0.748240831300338	0.0968049776691987	0.432265158080446	0.432265158080446
RP9	0.0558641463251579	0.650922877456147	0.650922877456147	0.0265679276253006	0.829719855759436	0.829719855759436
RPA1	0.119732853828329	0.330781177608479	0.330781177608479	-0.00816887429858381	0.947286700011072	0.947286700011072
RPA2	0.0986874517039862	0.423324375821869	0.423324375821869	-0.0387830667633698	0.753519339533891	0.753519339533891
RPA3	0.100413035847449	0.415222456665602	0.415222456665602	-0.0543573691644081	0.659750433925052	0.659750433925052
RPAP1	0.13702043503709	0.265186423646627	0.265186423646627	0.154597854716189	0.208104435864941	0.208104435864941
RPAP2	-0.0131432325911153	0.915283199719478	0.915283199719478	0.0137420315303279	0.91143873307629	0.91143873307629
RPAP3	0.114241949980384	0.353594656605829	0.353594656605829	0.164293621407031	0.180635870537696	0.180635870537696
RPE	-0.0522811704516997	0.671989998300824	0.671989998300824	0.00809252967897087	0.947778656508212	0.947778656508212
RPF1	-0.162337445527463	0.185954179770614	0.185954179770614	-0.169904950948582	0.165994042293773	0.165994042293773
RPF2	-0.0846611551712775	0.492445538921641	0.492445538921641	-0.0712677024086727	0.563582813628836	0.563582813628836
RPGR	-0.177711329671889	0.147101894952348	0.147101894952348	-0.0916135435355193	0.457467724615604	0.457467724615604
RPIA	0.190929423831865	0.11884496436787	0.11884496436787	0.144673054166508	0.239159125916664	0.239159125916664
RPL10	0.127754113260041	0.299168798282806	0.299168798282806	0.118639538878498	0.335247795513389	0.335247795513389
RPL10A	0.12617262707901	0.305240144494186	0.305240144494186	0.135702561361988	0.269854020852865	0.269854020852865
RPL11	0.132038871596951	0.283117827281551	0.283117827281551	0.157957017979158	0.198271563368681	0.198271563368681
RPL12	0.147528561368834	0.229914375747275	0.229914375747275	0.215749895026148	0.0772266345407481	0.0772266345407481
RPL13	0.0829623165668409	0.501200447797005	0.501200447797005	0.133335878153987	0.27837373936412	0.27837373936412
RPL13A	0.179422823151613	0.143183654599145	0.143183654599145	0.248845287628354	0.0407271228128618	0.0407271228128618
RPL14	0.184241531119306	0.132572286827104	0.132572286827104	0.246822155208612	0.0424456849819343	0.0424456849819343
RPL15	0.090540245883717	0.462776894843742	0.462776894843742	0.138145589189602	0.261244645492361	0.261244645492361
RPL18	0.214132813670901	0.0795251242686549	0.0795251242686549	0.263465282284231	0.0299445800466019	0.0299445800466019
RPL18A	0.0960185333461778	0.436031770143916	0.436031770143916	0.111005076917204	0.367487368242427	0.367487368242427
RPL19	0.185651358703017	0.129583109502032	0.129583109502032	0.184066877886781	0.132946196432877	0.132946196432877
RPL21	0.00676547048083101	0.956333031429943	0.956333031429943	0.125777760812307	0.306768413054313	0.306768413054313
RPL22	0.0823875510654599	0.504180613994896	0.504180613994896	0.0859640416841623	0.485785850945295	0.485785850945295
RPL22L1	0.200321495693166	0.101439113137667	0.101439113137667	0.218269267473375	0.0737513563280575	0.0737513563280575
RPL23	0.0890992475131156	0.469957415622526	0.469957415622526	0.149826315990381	0.222657917719323	0.222657917719323
RPL23A	0.129961057467177	0.290828823460815	0.290828823460815	0.200977211131046	0.100302281954252	0.100302281954252
RPL24	0.165803510822463	0.176607012147771	0.176607012147771	0.226590831011184	0.063151710452896	0.063151710452896
RPL26	0.111050732958149	0.367289131412273	0.367289131412273	0.0877199679352597	0.476886336481714	0.476886336481714
RPL27	0.0915362401141432	0.457848993258705	0.457848993258705	0.160819941214643	0.190157079040652	0.190157079040652
RPL27A	0.133152570681699	0.279040999970433	0.279040999970433	0.21410848570447	0.0795601139498055	0.0795601139498055
RPL28	0.115589301840116	0.347908729014209	0.347908729014209	0.101118448677329	0.411936376603397	0.411936376603397
RPL29	-0.0601348031099879	0.626164849167615	0.626164849167615	0.0786349582013207	0.523859998717401	0.523859998717401
RPL3	0.185325640370305	0.13026912749048	0.13026912749048	0.219109058289117	0.0726210985906954	0.0726210985906954
RPL30	0.130971617067213	0.287061454494934	0.287061454494934	0.164560827575677	0.17991806664587	0.17991806664587
RPL31	0.134445294908324	0.274357986052648	0.274357986052648	0.189754552047944	0.121174168697174	0.121174168697174
RPL32	0.152550372585431	0.214264591355075	0.214264591355075	0.214528381112341	0.0789579129940741	0.0789579129940741
RPL34	-0.0174540242175211	0.887655176700628	0.887655176700628	0.0570294308508608	0.644128549098965	0.644128549098965
RPL35	0.0300867938839875	0.807573623779079	0.807573623779079	0.122227736000305	0.320730222007264	0.320730222007264
RPL35A	0.19261082833594	0.11557140298288	0.11557140298288	0.267358857884491	0.0275162380975264	0.0275162380975264
RPL36	0.0975295814929531	0.428811082679479	0.428811082679479	0.156353780967286	0.202922289351002	0.202922289351002
RPL36AL	0.0873867448591964	0.478568466930012	0.478568466930012	0.103523304195137	0.40084752052437	0.40084752052437
RPL37A	0.125392302946404	0.308265036364114	0.308265036364114	0.204641752872466	0.0941306419434168	0.0941306419434168
RPL38	-0.0512468975906681	0.678119325333501	0.678119325333501	0.0955834637553918	0.4381234179069	0.4381234179069
RPL4	0.138715824973805	0.259262116183128	0.259262116183128	0.225102110928732	0.064951858074422	0.064951858074422
RPL5	0.1256390101584	0.307306599716347	0.307306599716347	0.158186051837997	0.197613443016893	0.197613443016893
RPL6	0.181728092264724	0.138030388429574	0.138030388429574	0.221208535328473	0.0698559988742329	0.0698559988742329
RPL7	0.185774870385415	0.129323690887828	0.129323690887828	0.257052334236745	0.0343356380790338	0.0343356380790338
RPL7A	0.246407115231299	0.0428055490013093	0.0428055490013093	0.327327556590449	0.00643662087882353	0.00643662087882353
RPL7L1	-0.0761887148242235	0.536892572790051	0.536892572790051	-0.0970340115280375	0.431171690744403	0.431171690744403
RPL8	0.242546440427282	0.046275248940952	0.046275248940952	0.282933160285529	0.0193945270486348	0.0193945270486348
RPL9	0.0340235217312019	0.782975714010568	0.782975714010568	0.0575638431881513	0.641022242784036	0.641022242784036
RPLP0	0.210029143309433	0.085602299775385	0.085602299775385	0.25277703553842	0.0375519264024936	0.0375519264024936
RPLP1	0.178767836655267	0.144673813510099	0.144673813510099	0.132915982746116	0.279903777576963	0.279903777576963
RPLP2	0.17277514280429	0.158850961976453	0.158850961976453	0.138527312287667	0.259916385275072	0.259916385275072
RPN1	-0.132404415285792	0.281775387304152	0.281775387304152	-0.201817001946788	0.0988608362408395	0.0988608362408395
RPN2	-0.0704748778323209	0.567940586660379	0.567940586660379	-0.13978699851128	0.255565572839283	0.255565572839283
RPP14	-0.0372679920809817	0.762860251096609	0.762860251096609	-0.161087147383288	0.189412105688899	0.189412105688899
RPP25	-0.00442788833216955	0.971412717132794	0.971412717132794	-0.142993472535023	0.244714886418398	0.244714886418398
RPP30	0.027872393954346	0.821493696838181	0.821493696838181	-0.0797801274955147	0.51781395887336	0.51781395887336
RPP38	-0.0768091765281913	0.533571993349093	0.533571993349093	-0.17857006527465	0.14512603711341	0.14512603711341
RPP40	-0.0445412292854546	0.718349252731754	0.718349252731754	-0.139252586173989	0.25740529336264	0.25740529336264
RPRD1A	-0.26315405919948	0.030146218120594	0.030146218120594	-0.21097835630034	0.0841649862889663	0.0841649862889663
RPRD1B	-0.0413706464536054	0.737647969186453	0.737647969186453	-0.082910256899645	0.501470001761205	0.501470001761205
RPRD2	-0.155571721586226	0.205218869804931	0.205218869804931	-0.14734511585296	0.230500710205237	0.230500710205237
RPS10	0.0118340996553736	0.923694848194568	0.923694848194568	0.0456159102187273	0.711846817474188	0.711846817474188
RPS11	0.0941276531743809	0.445163241061227	0.445163241061227	0.199946558766271	0.10209364169585	0.10209364169585
RPS12	0.201117815019664	0.100059810326964	0.100059810326964	0.264686796198038	0.0291640874422314	0.0291640874422314
RPS13	0.145540928284123	0.236322678843167	0.236322678843167	0.218727335191052	0.0731331227305702	0.0731331227305702
RPS14	0.00998808652489297	0.935570112688679	0.935570112688679	0.0545864030232469	0.658405598522192	0.658405598522192
RPS15	0.0545567640478695	0.658579571238227	0.658579571238227	0.101118448677329	0.411936376603397	0.411936376603397
RPS15A	-0.1181315497278	0.337335982385745	0.337335982385745	-0.126083139290758	0.305586059835102	0.305586059835102
RPS16	0.150562826750826	0.220366245621438	0.220366245621438	0.255220063366034	0.035684711742721	0.035684711742721
RPS18	0.135855694436296	0.269308850359613	0.269308850359613	0.229759132725121	0.0594546699329541	0.0594546699329541
RPS19	0.0525533117647015	0.670380743606945	0.670380743606945	0.149749971370768	0.222896415823299	0.222896415823299
RPS19BP1	-0.253673957252199	0.0368571847665903	0.0368571847665903	-0.194258884605107	0.112430423880148	0.112430423880148
RPS2	0.148923254634291	0.225490496910054	0.225490496910054	0.238500591670802	0.0501563218203781	0.0501563218203781
RPS20	0.0989690132658803	0.421996257576948	0.421996257576948	0.179142649921747	0.14381966187508	0.14381966187508
RPS21	0.0534301690340196	0.665205692849155	0.665205692849155	0.0212238042523953	0.863602221333242	0.863602221333242
RPS23	0.166638647807213	0.174406909567225	0.174406909567225	0.16841623086613	0.169790708955301	0.169790708955301
RPS24	0.138334244715263	0.260587619563276	0.260587619563276	0.191243272130397	0.118228596263005	0.118228596263005
RPS25	0.130970062668671	0.287067224466045	0.287067224466045	0.221971981524602	0.0688716945879216	0.0688716945879216
RPS26	0.0883771695517247	0.473578034681693	0.473578034681693	0.136885902965988	0.265660398071866	0.265660398071866
RPS27	-0.0523143051669003	0.671793983886833	0.671793983886833	-0.0185517425659427	0.880639789355938	0.880639789355938
RPS27A	0.0954784722741045	0.438629019718977	0.438629019718977	0.014810856204909	0.904581650424639	0.904581650424639
RPS27L	0.299087688189091	0.0132264532320929	0.0132264532320929	0.273962667481009	0.0237771262964257	0.0237771262964257
RPS28	0.11087377996293	0.368057817575938	0.368057817575938	0.165782341489484	0.176663042493126	0.176663042493126
RPS29	0.118926782875108	0.334070632359336	0.334070632359336	0.160972630453869	0.189731122225308	0.189731122225308
RPS3	0.179525643002656	0.142950778012857	0.142950778012857	0.253196930946292	0.0372253384267072	0.0372253384267072
RPS3A	0.105046316279815	0.393916411623226	0.393916411623226	0.179257166851166	0.143559447427909	0.143559447427909
RPS4X	0.12283798369816	0.318301763131935	0.318301763131935	0.1576134671909	0.19926167800051	0.19926167800051
RPS4Y1	0.0955909300746487	0.438087475231782	0.438087475231782	0.118983089666756	0.333840185485605	0.333840185485605
RPS5	0.143296932219952	0.24370460060138	0.24370460060138	0.177539412909875	0.14749985980878	0.14749985980878
RPS6	0.115404688155398	0.348684436313885	0.348684436313885	0.199488491048593	0.10289774348133	0.10289774348133
RPS6KA1	0.0126346482412961	0.918549986838216	0.918549986838216	0.0952017406573272	0.439963229874652	0.439963229874652
RPS6KA3	0.0830228359801715	0.500887185345659	0.500887185345659	0.135206321334504	0.271625769030785	0.271625769030785
RPS6KA4	0.142618529220768	0.245967118989329	0.245967118989329	0.0793602320876436	0.520026737514149	0.520026737514149
RPS6KA5	-0.0936941885331266	0.44727144172306	0.44727144172306	0.0395846852693056	0.748591234813869	0.748591234813869
RPS6KB1	-0.031838012593787	0.796606957109963	0.796606957109963	-0.0361873496965301	0.769543514852958	0.769543514852958
RPS6KB2	-0.0039204629915679	0.974687607336589	0.974687607336589	-0.035194869641562	0.775696320279567	0.775696320279567
RPS6KC1	-0.109475502627688	0.374166315206715	0.374166315206715	-0.091422681986487	0.458409389763249	0.458409389763249
RPS7	0.158314839635317	0.197244062793655	0.197244062793655	0.171240981791808	0.162640228135719	0.162640228135719
RPS8	0.102994660904831	0.403269965286944	0.403269965286944	0.141924647860442	0.248296099649116	0.248296099649116
RPSA	0.194087890952898	0.112753224899758	0.112753224899758	0.233843569874413	0.0549495579004775	0.0549495579004775
RPTOR	0.0513181046656909	0.677696663267487	0.677696663267487	0.151963965339543	0.2160523133661	0.2160523133661
